timestamp,title,reason
2025-12-05T19:59:39.052778,Cubot Kingkong 11 Dual Sim 5g 256 Gb Negro 16 Gb(+16gb) Ram Android 15,🏠 Línea blanca/muebles: 'king'
2025-12-05T19:59:39.052778,Colchón Matrimonial Full Dream Espuma Sky Dream Aglutinado Ortopédico Color Azul,🏠 Línea blanca/muebles: 'matrimonial'
2025-12-05T19:59:39.052778,Bafle Bocina Recargable 15 Pulgadas Kaiser Tripie Microfono Negro,💳 Digital: 'recarga'
2025-12-05T19:59:50.814658,Colchón Matrimonial Noite Plus Con Memory Adapt Gris,🏠 Línea blanca/muebles: 'matrimonial'
2025-12-05T19:59:50.814658,"Kids House Cocina De Madera Ultimate Expresso, Cocinita De Juguete Infantil, Color Café, Con Refrigerador Y Amplios Espacios Para Almacenar",🏠 Línea blanca/muebles: 'refrigerador'
2025-12-05T19:59:50.814658,Xiudeen Parrilla Empotrable A Gas 4 Quemadores Estufa De Gas Mesa Vidrio Templado Color Negro,🏠 Línea blanca/muebles: 'estufa'
2025-12-05T19:59:50.814658,Hidrolavadora Electrica 1200w 1600 Psi Alta Presion Amarillo 60hz,🏠 Línea blanca/muebles: 'lavadora'
2025-12-05T19:59:50.815660,"Beyond Vitamins | Magnesio Complex |citrato De Magnesio Polvo, Glicinato De Magnesio, Gluconato De Magnesio Y Óxido De Magnesio | Vitaminas Mujer / Hombre - Magnesium - 180 Cápsulas",💊 Farmacia/suplemento: 'vitamina'
2025-12-05T19:59:50.815660,"Bafle Kaiser Msa-7515mx 15\ Recargable Bt, Altavoz, Negro",💳 Digital: 'recarga'
2025-12-05T19:59:50.815660,Colchón Plus Turin Matrimonial Nuevo Ortopedico Economico Azul Claro,🏠 Línea blanca/muebles: 'matrimonial'
2025-12-05T19:59:50.815660,Silla De Ruedas Plegable De Lujo Acero Compacta Todo Terreno Descansabrazos Cómodos Seguros Negro Medical,📚 Misceláneo: 'silla de ruedas'
2025-12-05T19:59:50.815660,"Bocina 8  Pulgadas Bafle Recargable Msa-7908mx 8hrs 15,000w Pmpo/25w Rms Ksr-link Con Luces Led Control Remoto Y Micrófono Alámbrico De Regalo Color Negro",💳 Digital: 'recarga'
2025-12-05T19:59:50.815660,Parrilla/estufa Mesa De Gas De 4 Quemadores Envio Gratis Color Negro,🏠 Línea blanca/muebles: 'estufa'
2025-12-05T19:59:50.815660,Colchoneta Memory Foam Matrimonial Sobre Colchón Fresca 5cm Color Azul,🏠 Línea blanca/muebles: 'colchon'
2025-12-05T19:59:50.816685,Cubot King Kong 8 Dual Sim 256 Gb Negro 6 Gb Ram,🏠 Línea blanca/muebles: 'king'
2025-12-05T19:59:50.816685,Cubot Kingkong 11 Dual Sim 5g 256 Gb Negro 16 Gb(+16gb) Ram Android 15,🏠 Línea blanca/muebles: 'king'
2025-12-05T19:59:50.817736,Colchón Matrimonial Full Dream Espuma Sky Dream Aglutinado Ortopédico Color Azul,🏠 Línea blanca/muebles: 'matrimonial'
2025-12-05T19:59:50.817736,Bafle Bocina Recargable 15 Pulgadas Kaiser Tripie Microfono Negro,💳 Digital: 'recarga'
2025-12-05T19:59:50.818733,Colchon King Size Bio Cotton Memory Foam Bio Mattress Color Blanco,🏠 Línea blanca/muebles: 'colchon'
2025-12-05T19:59:57.274999,Colchón Matrimonial Noite Plus Con Memory Adapt Gris,🏠 Línea blanca/muebles: 'matrimonial'
2025-12-05T19:59:57.274999,"Kids House Cocina De Madera Ultimate Expresso, Cocinita De Juguete Infantil, Color Café, Con Refrigerador Y Amplios Espacios Para Almacenar",🏠 Línea blanca/muebles: 'refrigerador'
2025-12-05T19:59:57.274999,Colchón Matrimonial Restonic Moon Care Confort Ortopédico Gris Oscuro,🏠 Línea blanca/muebles: 'matrimonial'
2025-12-05T19:59:57.274999,Xiudeen Parrilla Empotrable A Gas 4 Quemadores Estufa De Gas Mesa Vidrio Templado Color Negro,🏠 Línea blanca/muebles: 'estufa'
2025-12-05T19:59:57.274999,Hidrolavadora Electrica 1200w 1600 Psi Alta Presion Amarillo 60hz,🏠 Línea blanca/muebles: 'lavadora'
2025-12-05T19:59:57.276005,"Beyond Vitamins | Magnesio Complex |citrato De Magnesio Polvo, Glicinato De Magnesio, Gluconato De Magnesio Y Óxido De Magnesio | Vitaminas Mujer / Hombre - Magnesium - 180 Cápsulas",💊 Farmacia/suplemento: 'vitamina'
2025-12-05T19:59:57.276005,"Bafle Kaiser Msa-7515mx 15\ Recargable Bt, Altavoz, Negro",💳 Digital: 'recarga'
2025-12-05T19:59:57.276005,Colchón Plus Turin Matrimonial Nuevo Ortopedico Economico Azul Claro,🏠 Línea blanca/muebles: 'matrimonial'
2025-12-05T19:59:57.276005,Silla De Ruedas Plegable De Lujo Acero Compacta Todo Terreno Descansabrazos Cómodos Seguros Negro Medical,📚 Misceláneo: 'silla de ruedas'
2025-12-05T19:59:57.276005,"Bocina 8  Pulgadas Bafle Recargable Msa-7908mx 8hrs 15,000w Pmpo/25w Rms Ksr-link Con Luces Led Control Remoto Y Micrófono Alámbrico De Regalo Color Negro",💳 Digital: 'recarga'
2025-12-05T19:59:57.276005,Parrilla/estufa Mesa De Gas De 4 Quemadores Envio Gratis Color Negro,🏠 Línea blanca/muebles: 'estufa'
2025-12-05T19:59:57.276005,Colchoneta Memory Foam Matrimonial Sobre Colchón Fresca 5cm Color Azul,🏠 Línea blanca/muebles: 'colchon'
2025-12-05T19:59:57.277012,Cubot King Kong 8 Dual Sim 256 Gb Negro 6 Gb Ram,🏠 Línea blanca/muebles: 'king'
2025-12-05T19:59:57.277012,Colchón Restonic King Size Leyen + 5 Años Color Gris Oscuro,🏠 Línea blanca/muebles: 'king'
2025-12-05T19:59:57.278069,Cubot Kingkong 11 Dual Sim 5g 256 Gb Negro 16 Gb(+16gb) Ram Android 15,🏠 Línea blanca/muebles: 'king'
2025-12-05T19:59:57.278069,Colchón Matrimonial Full Dream Espuma Sky Dream Aglutinado Ortopédico Color Azul,🏠 Línea blanca/muebles: 'matrimonial'
2025-12-05T19:59:57.278069,Bafle Bocina Recargable 15 Pulgadas Kaiser Tripie Microfono Negro,💳 Digital: 'recarga'
2025-12-05T20:00:00.446368,Colchón Matrimonial Noite Plus Con Memory Adapt Gris,🏠 Línea blanca/muebles: 'matrimonial'
2025-12-05T20:00:00.446368,"Kids House Cocina De Madera Ultimate Expresso, Cocinita De Juguete Infantil, Color Café, Con Refrigerador Y Amplios Espacios Para Almacenar",🏠 Línea blanca/muebles: 'refrigerador'
2025-12-05T20:00:00.446368,Xiudeen Parrilla Empotrable A Gas 4 Quemadores Estufa De Gas Mesa Vidrio Templado Color Negro,🏠 Línea blanca/muebles: 'estufa'
2025-12-05T20:00:00.446368,Hidrolavadora Electrica 1200w 1600 Psi Alta Presion Amarillo 60hz,🏠 Línea blanca/muebles: 'lavadora'
2025-12-05T20:00:00.447364,"Beyond Vitamins | Magnesio Complex |citrato De Magnesio Polvo, Glicinato De Magnesio, Gluconato De Magnesio Y Óxido De Magnesio | Vitaminas Mujer / Hombre - Magnesium - 180 Cápsulas",💊 Farmacia/suplemento: 'vitamina'
2025-12-05T20:00:00.447364,"Bafle Kaiser Msa-7515mx 15\ Recargable Bt, Altavoz, Negro",💳 Digital: 'recarga'
2025-12-05T20:00:00.447364,Colchón Plus Turin Matrimonial Nuevo Ortopedico Economico Azul Claro,🏠 Línea blanca/muebles: 'matrimonial'
2025-12-05T20:00:00.447866,Silla De Ruedas Plegable De Lujo Acero Compacta Todo Terreno Descansabrazos Cómodos Seguros Negro Medical,📚 Misceláneo: 'silla de ruedas'
2025-12-05T20:00:00.447866,"Bocina 8  Pulgadas Bafle Recargable Msa-7908mx 8hrs 15,000w Pmpo/25w Rms Ksr-link Con Luces Led Control Remoto Y Micrófono Alámbrico De Regalo Color Negro",💳 Digital: 'recarga'
2025-12-05T20:00:00.447866,Parrilla/estufa Mesa De Gas De 4 Quemadores Envio Gratis Color Negro,🏠 Línea blanca/muebles: 'estufa'
2025-12-05T20:00:00.447866,Colchoneta Memory Foam Matrimonial Sobre Colchón Fresca 5cm Color Azul,🏠 Línea blanca/muebles: 'colchon'
2025-12-05T20:00:00.448867,Cubot King Kong 8 Dual Sim 256 Gb Negro 6 Gb Ram,🏠 Línea blanca/muebles: 'king'
2025-12-05T20:00:00.448867,Cubot Kingkong 11 Dual Sim 5g 256 Gb Negro 16 Gb(+16gb) Ram Android 15,🏠 Línea blanca/muebles: 'king'
2025-12-05T20:00:00.448867,Colchón Matrimonial Full Dream Espuma Sky Dream Aglutinado Ortopédico Color Azul,🏠 Línea blanca/muebles: 'matrimonial'
2025-12-05T20:00:00.449869,Bafle Bocina Recargable 15 Pulgadas Kaiser Tripie Microfono Negro,💳 Digital: 'recarga'
2025-12-05T20:00:00.449869,Colchon King Size Bio Cotton Memory Foam Bio Mattress Color Blanco,🏠 Línea blanca/muebles: 'colchon'
2025-12-05T20:00:01.139172,Colchón Matrimonial Noite Plus Con Memory Adapt Gris,🏠 Línea blanca/muebles: 'matrimonial'
2025-12-05T20:00:01.140395,"Kids House Cocina De Madera Ultimate Expresso, Cocinita De Juguete Infantil, Color Café, Con Refrigerador Y Amplios Espacios Para Almacenar",🏠 Línea blanca/muebles: 'refrigerador'
2025-12-05T20:00:01.140395,Xiudeen Parrilla Empotrable A Gas 4 Quemadores Estufa De Gas Mesa Vidrio Templado Color Negro,🏠 Línea blanca/muebles: 'estufa'
2025-12-05T20:00:01.140395,Hidrolavadora Electrica 1200w 1600 Psi Alta Presion Amarillo 60hz,🏠 Línea blanca/muebles: 'lavadora'
2025-12-05T20:00:01.140897,"Beyond Vitamins | Magnesio Complex |citrato De Magnesio Polvo, Glicinato De Magnesio, Gluconato De Magnesio Y Óxido De Magnesio | Vitaminas Mujer / Hombre - Magnesium - 180 Cápsulas",💊 Farmacia/suplemento: 'vitamina'
2025-12-05T20:00:01.140897,"Bafle Kaiser Msa-7515mx 15\ Recargable Bt, Altavoz, Negro",💳 Digital: 'recarga'
2025-12-05T20:00:01.140897,Colchón Plus Turin Matrimonial Nuevo Ortopedico Economico Azul Claro,🏠 Línea blanca/muebles: 'matrimonial'
2025-12-05T20:00:01.140897,Silla De Ruedas Plegable De Lujo Acero Compacta Todo Terreno Descansabrazos Cómodos Seguros Negro Medical,📚 Misceláneo: 'silla de ruedas'
2025-12-05T20:00:01.140897,"Bocina 8  Pulgadas Bafle Recargable Msa-7908mx 8hrs 15,000w Pmpo/25w Rms Ksr-link Con Luces Led Control Remoto Y Micrófono Alámbrico De Regalo Color Negro",💳 Digital: 'recarga'
2025-12-05T20:00:01.140897,Parrilla/estufa Mesa De Gas De 4 Quemadores Envio Gratis Color Negro,🏠 Línea blanca/muebles: 'estufa'
2025-12-05T20:00:01.140897,Colchoneta Memory Foam Matrimonial Sobre Colchón Fresca 5cm Color Azul,🏠 Línea blanca/muebles: 'colchon'
2025-12-05T20:00:01.140897,Cubot King Kong 8 Dual Sim 256 Gb Negro 6 Gb Ram,🏠 Línea blanca/muebles: 'king'
2025-12-05T20:00:01.142358,Cubot Kingkong 11 Dual Sim 5g 256 Gb Negro 16 Gb(+16gb) Ram Android 15,🏠 Línea blanca/muebles: 'king'
2025-12-05T20:00:01.142358,Colchón Matrimonial Full Dream Espuma Sky Dream Aglutinado Ortopédico Color Azul,🏠 Línea blanca/muebles: 'matrimonial'
2025-12-05T20:00:01.143090,Bafle Bocina Recargable 15 Pulgadas Kaiser Tripie Microfono Negro,💳 Digital: 'recarga'
2025-12-05T20:00:01.143090,Colchon King Size Bio Cotton Memory Foam Bio Mattress Color Blanco,🏠 Línea blanca/muebles: 'colchon'
2025-12-05T20:00:12.298777,Colchón Matrimonial Noite Plus Con Memory Adapt Gris,🏠 Línea blanca/muebles: 'matrimonial'
2025-12-05T20:00:12.298777,"Kids House Cocina De Madera Ultimate Expresso, Cocinita De Juguete Infantil, Color Café, Con Refrigerador Y Amplios Espacios Para Almacenar",🏠 Línea blanca/muebles: 'refrigerador'
2025-12-05T20:00:12.298777,Colchón Matrimonial Restonic Moon Care Confort Ortopédico Gris Oscuro,🏠 Línea blanca/muebles: 'matrimonial'
2025-12-05T20:00:12.299779,Xiudeen Parrilla Empotrable A Gas 4 Quemadores Estufa De Gas Mesa Vidrio Templado Color Negro,🏠 Línea blanca/muebles: 'estufa'
2025-12-05T20:00:12.299779,Hidrolavadora Electrica 1200w 1600 Psi Alta Presion Amarillo 60hz,🏠 Línea blanca/muebles: 'lavadora'
2025-12-05T20:00:12.299779,"Beyond Vitamins | Magnesio Complex |citrato De Magnesio Polvo, Glicinato De Magnesio, Gluconato De Magnesio Y Óxido De Magnesio | Vitaminas Mujer / Hombre - Magnesium - 180 Cápsulas",💊 Farmacia/suplemento: 'vitamina'
2025-12-05T20:00:12.299779,"Bafle Kaiser Msa-7515mx 15\ Recargable Bt, Altavoz, Negro",💳 Digital: 'recarga'
2025-12-05T20:00:12.299779,Colchón Plus Turin Matrimonial Nuevo Ortopedico Economico Azul Claro,🏠 Línea blanca/muebles: 'matrimonial'
2025-12-05T20:00:12.299779,Silla De Ruedas Plegable De Lujo Acero Compacta Todo Terreno Descansabrazos Cómodos Seguros Negro Medical,📚 Misceláneo: 'silla de ruedas'
2025-12-05T20:00:12.299779,"Bocina 8  Pulgadas Bafle Recargable Msa-7908mx 8hrs 15,000w Pmpo/25w Rms Ksr-link Con Luces Led Control Remoto Y Micrófono Alámbrico De Regalo Color Negro",💳 Digital: 'recarga'
2025-12-05T20:00:12.300789,Parrilla/estufa Mesa De Gas De 4 Quemadores Envio Gratis Color Negro,🏠 Línea blanca/muebles: 'estufa'
2025-12-05T20:00:12.300789,Colchoneta Memory Foam Matrimonial Sobre Colchón Fresca 5cm Color Azul,🏠 Línea blanca/muebles: 'colchon'
2025-12-05T20:00:12.300789,Cubot King Kong 8 Dual Sim 256 Gb Negro 6 Gb Ram,🏠 Línea blanca/muebles: 'king'
2025-12-05T20:00:12.300789,Colchón Restonic King Size Leyen + 5 Años Color Gris Oscuro,🏠 Línea blanca/muebles: 'king'
2025-12-05T20:00:12.301898,Cubot Kingkong 11 Dual Sim 5g 256 Gb Negro 16 Gb(+16gb) Ram Android 15,🏠 Línea blanca/muebles: 'king'
2025-12-05T20:00:12.301898,Colchón Matrimonial Full Dream Espuma Sky Dream Aglutinado Ortopédico Color Azul,🏠 Línea blanca/muebles: 'matrimonial'
2025-12-05T20:00:12.301898,Bafle Bocina Recargable 15 Pulgadas Kaiser Tripie Microfono Negro,💳 Digital: 'recarga'
2025-12-05T20:00:19.330302,Colchón Matrimonial Noite Plus Con Memory Adapt Gris,🏠 Línea blanca/muebles: 'matrimonial'
2025-12-05T20:00:19.330302,"Kids House Cocina De Madera Ultimate Expresso, Cocinita De Juguete Infantil, Color Café, Con Refrigerador Y Amplios Espacios Para Almacenar",🏠 Línea blanca/muebles: 'refrigerador'
2025-12-05T20:00:19.331570,Colchón Matrimonial Restonic Moon Care Confort Ortopédico Gris Oscuro,🏠 Línea blanca/muebles: 'matrimonial'
2025-12-05T20:00:19.331570,Xiudeen Parrilla Empotrable A Gas 4 Quemadores Estufa De Gas Mesa Vidrio Templado Color Negro,🏠 Línea blanca/muebles: 'estufa'
2025-12-05T20:00:19.331570,Hidrolavadora Electrica 1200w 1600 Psi Alta Presion Amarillo 60hz,🏠 Línea blanca/muebles: 'lavadora'
2025-12-05T20:00:19.331570,"Beyond Vitamins | Magnesio Complex |citrato De Magnesio Polvo, Glicinato De Magnesio, Gluconato De Magnesio Y Óxido De Magnesio | Vitaminas Mujer / Hombre - Magnesium - 180 Cápsulas",💊 Farmacia/suplemento: 'vitamina'
2025-12-05T20:00:19.331570,"Bafle Kaiser Msa-7515mx 15\ Recargable Bt, Altavoz, Negro",💳 Digital: 'recarga'
2025-12-05T20:00:19.331570,Colchón Plus Turin Matrimonial Nuevo Ortopedico Economico Azul Claro,🏠 Línea blanca/muebles: 'matrimonial'
2025-12-05T20:00:19.331570,Silla De Ruedas Plegable De Lujo Acero Compacta Todo Terreno Descansabrazos Cómodos Seguros Negro Medical,📚 Misceláneo: 'silla de ruedas'
2025-12-05T20:00:19.331570,"Bocina 8  Pulgadas Bafle Recargable Msa-7908mx 8hrs 15,000w Pmpo/25w Rms Ksr-link Con Luces Led Control Remoto Y Micrófono Alámbrico De Regalo Color Negro",💳 Digital: 'recarga'
2025-12-05T20:00:19.331570,Parrilla/estufa Mesa De Gas De 4 Quemadores Envio Gratis Color Negro,🏠 Línea blanca/muebles: 'estufa'
2025-12-05T20:00:19.332675,Colchoneta Memory Foam Matrimonial Sobre Colchón Fresca 5cm Color Azul,🏠 Línea blanca/muebles: 'colchon'
2025-12-05T20:00:19.332675,Cubot King Kong 8 Dual Sim 256 Gb Negro 6 Gb Ram,🏠 Línea blanca/muebles: 'king'
2025-12-05T20:00:19.332675,Colchón Restonic King Size Leyen + 5 Años Color Gris Oscuro,🏠 Línea blanca/muebles: 'king'
2025-12-05T20:00:19.333667,Cubot Kingkong 11 Dual Sim 5g 256 Gb Negro 16 Gb(+16gb) Ram Android 15,🏠 Línea blanca/muebles: 'king'
2025-12-05T20:00:19.333667,Colchón Matrimonial Full Dream Espuma Sky Dream Aglutinado Ortopédico Color Azul,🏠 Línea blanca/muebles: 'matrimonial'
2025-12-05T20:00:19.334169,Bafle Bocina Recargable 15 Pulgadas Kaiser Tripie Microfono Negro,💳 Digital: 'recarga'
2025-12-05T20:00:21.924152,Colchón Matrimonial Noite Plus Con Memory Adapt Gris,🏠 Línea blanca/muebles: 'matrimonial'
2025-12-05T20:00:21.924152,"Kids House Cocina De Madera Ultimate Expresso, Cocinita De Juguete Infantil, Color Café, Con Refrigerador Y Amplios Espacios Para Almacenar",🏠 Línea blanca/muebles: 'refrigerador'
2025-12-05T20:00:21.924152,Colchón Matrimonial Restonic Moon Care Confort Ortopédico Gris Oscuro,🏠 Línea blanca/muebles: 'matrimonial'
2025-12-05T20:00:21.924152,Xiudeen Parrilla Empotrable A Gas 4 Quemadores Estufa De Gas Mesa Vidrio Templado Color Negro,🏠 Línea blanca/muebles: 'estufa'
2025-12-05T20:00:21.924152,Hidrolavadora Electrica 1200w 1600 Psi Alta Presion Amarillo 60hz,🏠 Línea blanca/muebles: 'lavadora'
2025-12-05T20:00:21.925166,"Beyond Vitamins | Magnesio Complex |citrato De Magnesio Polvo, Glicinato De Magnesio, Gluconato De Magnesio Y Óxido De Magnesio | Vitaminas Mujer / Hombre - Magnesium - 180 Cápsulas",💊 Farmacia/suplemento: 'vitamina'
2025-12-05T20:00:21.925166,"Bafle Kaiser Msa-7515mx 15\ Recargable Bt, Altavoz, Negro",💳 Digital: 'recarga'
2025-12-05T20:00:21.925166,Colchón Plus Turin Matrimonial Nuevo Ortopedico Economico Azul Claro,🏠 Línea blanca/muebles: 'matrimonial'
2025-12-05T20:00:21.925166,Silla De Ruedas Plegable De Lujo Acero Compacta Todo Terreno Descansabrazos Cómodos Seguros Negro Medical,📚 Misceláneo: 'silla de ruedas'
2025-12-05T20:00:21.925166,"Bocina 8  Pulgadas Bafle Recargable Msa-7908mx 8hrs 15,000w Pmpo/25w Rms Ksr-link Con Luces Led Control Remoto Y Micrófono Alámbrico De Regalo Color Negro",💳 Digital: 'recarga'
2025-12-05T20:00:21.925166,Parrilla/estufa Mesa De Gas De 4 Quemadores Envio Gratis Color Negro,🏠 Línea blanca/muebles: 'estufa'
2025-12-05T20:00:21.925166,Colchoneta Memory Foam Matrimonial Sobre Colchón Fresca 5cm Color Azul,🏠 Línea blanca/muebles: 'colchon'
2025-12-05T20:00:21.926225,Cubot King Kong 8 Dual Sim 256 Gb Negro 6 Gb Ram,🏠 Línea blanca/muebles: 'king'
2025-12-05T20:00:21.926225,Colchón Restonic King Size Leyen + 5 Años Color Gris Oscuro,🏠 Línea blanca/muebles: 'king'
2025-12-05T20:00:21.926225,Cubot Kingkong 11 Dual Sim 5g 256 Gb Negro 16 Gb(+16gb) Ram Android 15,🏠 Línea blanca/muebles: 'king'
2025-12-05T20:00:21.926225,Colchón Matrimonial Full Dream Espuma Sky Dream Aglutinado Ortopédico Color Azul,🏠 Línea blanca/muebles: 'matrimonial'
2025-12-05T20:00:21.927418,Bafle Bocina Recargable 15 Pulgadas Kaiser Tripie Microfono Negro,💳 Digital: 'recarga'
2025-12-05T20:00:22.791228,Colchón Matrimonial Noite Plus Con Memory Adapt Gris,🏠 Línea blanca/muebles: 'matrimonial'
2025-12-05T20:00:22.791228,"Kids House Cocina De Madera Ultimate Expresso, Cocinita De Juguete Infantil, Color Café, Con Refrigerador Y Amplios Espacios Para Almacenar",🏠 Línea blanca/muebles: 'refrigerador'
2025-12-05T20:00:22.791228,Xiudeen Parrilla Empotrable A Gas 4 Quemadores Estufa De Gas Mesa Vidrio Templado Color Negro,🏠 Línea blanca/muebles: 'estufa'
2025-12-05T20:00:22.791228,Hidrolavadora Electrica 1200w 1600 Psi Alta Presion Amarillo 60hz,🏠 Línea blanca/muebles: 'lavadora'
2025-12-05T20:00:22.792492,"Beyond Vitamins | Magnesio Complex |citrato De Magnesio Polvo, Glicinato De Magnesio, Gluconato De Magnesio Y Óxido De Magnesio | Vitaminas Mujer / Hombre - Magnesium - 180 Cápsulas",💊 Farmacia/suplemento: 'vitamina'
2025-12-05T20:00:22.792492,"Bafle Kaiser Msa-7515mx 15\ Recargable Bt, Altavoz, Negro",💳 Digital: 'recarga'
2025-12-05T20:00:22.792492,Colchón Plus Turin Matrimonial Nuevo Ortopedico Economico Azul Claro,🏠 Línea blanca/muebles: 'matrimonial'
2025-12-05T20:00:22.792492,Silla De Ruedas Plegable De Lujo Acero Compacta Todo Terreno Descansabrazos Cómodos Seguros Negro Medical,📚 Misceláneo: 'silla de ruedas'
2025-12-05T20:00:22.792492,"Bocina 8  Pulgadas Bafle Recargable Msa-7908mx 8hrs 15,000w Pmpo/25w Rms Ksr-link Con Luces Led Control Remoto Y Micrófono Alámbrico De Regalo Color Negro",💳 Digital: 'recarga'
2025-12-05T20:00:22.792492,Parrilla/estufa Mesa De Gas De 4 Quemadores Envio Gratis Color Negro,🏠 Línea blanca/muebles: 'estufa'
2025-12-05T20:00:22.792492,Colchoneta Memory Foam Matrimonial Sobre Colchón Fresca 5cm Color Azul,🏠 Línea blanca/muebles: 'colchon'
2025-12-05T20:00:22.792492,Cubot King Kong 8 Dual Sim 256 Gb Negro 6 Gb Ram,🏠 Línea blanca/muebles: 'king'
2025-12-05T20:00:22.793994,Cubot Kingkong 11 Dual Sim 5g 256 Gb Negro 16 Gb(+16gb) Ram Android 15,🏠 Línea blanca/muebles: 'king'
2025-12-05T20:00:22.793994,Colchón Matrimonial Full Dream Espuma Sky Dream Aglutinado Ortopédico Color Azul,🏠 Línea blanca/muebles: 'matrimonial'
2025-12-05T20:00:22.795053,Bafle Bocina Recargable 15 Pulgadas Kaiser Tripie Microfono Negro,💳 Digital: 'recarga'
2025-12-05T20:00:22.795053,Colchon King Size Bio Cotton Memory Foam Bio Mattress Color Blanco,🏠 Línea blanca/muebles: 'colchon'
2025-12-05T20:00:33.793330,Colchón Matrimonial Noite Plus Con Memory Adapt Gris,🏠 Línea blanca/muebles: 'matrimonial'
2025-12-05T20:00:33.793330,"Kids House Cocina De Madera Ultimate Expresso, Cocinita De Juguete Infantil, Color Café, Con Refrigerador Y Amplios Espacios Para Almacenar",🏠 Línea blanca/muebles: 'refrigerador'
2025-12-05T20:00:33.793330,Xiudeen Parrilla Empotrable A Gas 4 Quemadores Estufa De Gas Mesa Vidrio Templado Color Negro,🏠 Línea blanca/muebles: 'estufa'
2025-12-05T20:00:33.793330,Hidrolavadora Electrica 1200w 1600 Psi Alta Presion Amarillo 60hz,🏠 Línea blanca/muebles: 'lavadora'
2025-12-05T20:00:33.793330,"Beyond Vitamins | Magnesio Complex |citrato De Magnesio Polvo, Glicinato De Magnesio, Gluconato De Magnesio Y Óxido De Magnesio | Vitaminas Mujer / Hombre - Magnesium - 180 Cápsulas",💊 Farmacia/suplemento: 'vitamina'
2025-12-05T20:00:33.793330,"Bafle Kaiser Msa-7515mx 15\ Recargable Bt, Altavoz, Negro",💳 Digital: 'recarga'
2025-12-05T20:00:33.793330,Colchón Plus Turin Matrimonial Nuevo Ortopedico Economico Azul Claro,🏠 Línea blanca/muebles: 'matrimonial'
2025-12-05T20:00:33.793330,Silla De Ruedas Plegable De Lujo Acero Compacta Todo Terreno Descansabrazos Cómodos Seguros Negro Medical,📚 Misceláneo: 'silla de ruedas'
