timestamp,id,title,price,original_price,discount_pct,permalink,link_used,affiliate_used
2025-11-18T19:30:57,:R2mj7:,Apple iPhone 15 (128 Gb) - Rosa,11869.0,21399.0,44.53,https://www.mercadolibre.com.mx/apple-iphone-15-128-gb-rosa/p/MLM27172678,https://mercadolibre.com/sec/1eUFGsn,yes
2025-11-18T19:30:59,:R36j7:,Colchón Emma Original Matrimonial + 2 Pack Almohadas Memory Adapt Queen | Suave Y Adaptable | Espuma Viscoelástica | Corrige Tu Postura | Tecnología Alemana | Colchón En Caja | 135x190x25cm,6999.0,21599.0,67.6,https://www.mercadolibre.com.mx/colchon-emma-original-matrimonial-2-pack-almohadas-memory-adapt-queen-suave-y-adaptable-espuma-viscoelastica-corrige-tu-postura-tecnologia-alemana-colchon-en-caja-135x190x25cm/p/MLM24540713,https://mercadolibre.com/sec/145CcyH,yes
2025-11-18T19:31:01,:R24j7:,Colchón Emma Original Matrimonial + 2 Pack Almohadas Memory Adapt Queen | Suave Y Adaptable | Espuma Viscoelástica | Corrige Tu Postura | Tecnología Alemana | Colchón En Caja | 135x190x25cm,6999.0,21599.0,67.6,https://click1.mercadolibre.com.mx/mclics/clicks/external/MLM/count?a=0x3I3s%2B%2BeQc8mfp2B1zGczFngSXNcrwt%2Byt6HkvF5Ip%2F6BwuM%2FQROgJiQzKwNxOR01VVSl3NHWb5NB0Q9bWgRz6AI3AiP2Ck2FVPNCJpW7BbWRX1StoyPZh6VhUFvn4He5H8ZnGlCOHWfJJjz71o4YuFwlXZBAXAe2oyj5vrz0yIY3pok%2Bg6azSHrctNhMjkbAGRWuo6erCG7tayMaatrfCP5M4iq7qs9%2FDu40E5qworAASU2ow7wnagM0dzj1l9ePHcowSqD70mLgumVChfSQNQzkGe8L8eDlP3Cdyq5Ak%2BFp9YEt7SNyO5gHXJ79GpWB9RBwQ6gEV9%2BR6WS7vSTFogUJAk4rQXSGra6ZPWuMegoDcKtIRVmh8EWo4nFw4d1%2FkBURaWbnJZrlqDG1qVUUE3PzpGZc6V%2Fo70oo15yNTLkk2IKOkH4QAlCkA9ufOmCu2S0%2F0GeeWWLcmCCAtuxajdEc5trM5EMhMougs8bKJxfwnVJO1RwKVu%2BbF3XIdQJ82cuR4sDrgilDJPYBfXM5fqPIAVh8N%2B99xj7Mo%3D&url=https%3A%2F%2Fwww.mercadolibre.com.mx%2Fcolchon-emma-original-matrimonial-2-pack-almohadas-memory-adapt-queen-suave-y-adaptable-espuma-viscoelastica-corrige-tu-postura-tecnologia-alemana-colchon-en-caja-135x190x25cm%2Fp%2FMLM24540713%23searchVariation%3DMLM24540713%26position%3D4%26search_layout%3Dgrid%26deal_print_id%3D46dc54bd-3f70-4a24-ac23-94ea917b5583%26tracking_id%3Dc9641484-1da7-495c-8e75-901b8cc6d76c&lm=-864434841,https://mercadolibre.com/sec/2os42ok,yes
2025-11-18T19:31:03,:R2pj7:,"Smart Tv Acer 55 Pulgadas Pantalla 4k Qled Google Tv Con Dolby Audio, Asistente De Google, Televisión, Bluetooth, Hdmi, Wi-fi, Hdr, Control Por Voz Y Soporte De Pared Incluido",6999.0,15999.0,56.25,https://www.mercadolibre.com.mx/smart-tv-acer-55-pulgadas-pantalla-4k-qled-google-tv-con-dolby-audio-asistente-de-google-television-bluetooth-hdmi-wi-fi-hdr-control-por-voz-y-soporte-de-pared-incluido/p/MLM61393993,https://mercadolibre.com/sec/2XeVGzz,yes
2025-11-18T19:31:05,:R26j7:,Samsung Galaxy S25 Fe 8gb Icy Blue 128gb Turquesa,8599.0,15499.0,44.52,https://www.mercadolibre.com.mx/samsung-galaxy-s25-fe-8gb-icy-blue-128gb/up/MLMU3446318576,https://mercadolibre.com/sec/1ZRWog8,yes
2025-11-18T19:31:24,:R2ej7:,"Motorola Edge 60 Pro, (12gb Ram/512gb),doble Sim Celular Azul,pantalla Cuádruple Moto Ai, 50 Mp, Cámara Militar Ultra Strength Ip68 + Ip69 Unlocked",8528.0,14704.0,42.0,https://articulo.mercadolibre.com.mx/MLM-4038578772-motorola-edge-60-pro-12gb-ram512gbdoble-sim-celular-azulpantalla-cuadruple-moto-ai-50-mp-camara-militar-ultra-strength-ip68-ip69-unlocked-_JM,https://mercadolibre.com/sec/24D1UmP,yes
2025-11-18T19:31:26,:R22j7:,Lavadora Carga Superior Whirlpool 20kg Xpert 8mwtw2024wjm Color Blanco,8699.0,14699.0,40.82,https://www.mercadolibre.com.mx/lavadora-carga-superior-whirlpool-20kg-xpert-8mwtw2024wjm-color-blanco/p/MLM17486659,https://mercadolibre.com/sec/2eBtVGP,yes
2025-11-18T19:31:33,:R3lj7:,Caminadora Electrica Profesional Centurfit 2.5hp Plegable Color Negro,7465.0,13889.0,46.25,https://www.mercadolibre.com.mx/caminadora-electrica-profesional-centurfit-25hp-plegable-color-negro/p/MLM15546770,https://mercadolibre.com/sec/1jgDNnw,yes
2025-11-18T19:31:36,:R2oj7:,"Philips Lumea Ipl 8000 Series Dispositivo De Depilación Ipl Con Senseiq, Cuatro Accesorios Inteligentes: Cuerpo, Rostro, Zona Del Bikini Y Axilas, Uso Con Cable, Mod. Bri947/50",7999.0,13999.0,42.86,https://www.mercadolibre.com.mx/philips-lumea-ipl-8000-series-dispositivo-de-depilacion-ipl-con-senseiq-cuatro-accesorios-inteligentes-cuerpo-rostro-zona-del-bikini-y-axilas-uso-con-cable-mod-bri94750/p/MLM44733377,https://mercadolibre.com/sec/1nC5Bpo,yes
2025-11-18T19:31:39,:R21j7:,Lavadora Automática Mabe Hasta 18kg Color Blanco,7539.0,13519.0,44.23,https://www.mercadolibre.com.mx/lavadora-automatica-mabe-hasta-18kg-color-blanco/p/MLM18947917,https://mercadolibre.com/sec/2TBVU9z,yes
